num_repeats	tag	closest_gene
13	auto	RPL14
10	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
23	auto	HTT
23	auto	HTT
21	auto	HTT
21	auto	HTT
10	auto	ATXN7
13	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
13	auto	RPL14
13	auto	RPL14
10	auto	RPL14
8	auto	RPL14
7	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
21	auto	HTT
23	auto	HTT
23	auto	HTT
23	auto	HTT
23	auto	HTT
23	auto	HTT
21	auto	HTT
10	auto	ATXN7
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
7	auto	ATXN7
7	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
7	auto	ATXN7
10	auto	ATXN7
7	auto	ATXN7
10	auto	ATXN7
15	auto	RPL14
16	auto	RPL14
15	auto	RPL14
16	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
7	auto	ATXN7
10	auto	ATXN7
13	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
13	auto	RPL14
13	auto	RPL14
15	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
15	auto	RPL14
8	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
10	auto	RPL14
13	auto	RPL14
14	auto	RPL14
14	auto	RPL14
14	auto	RPL14
13	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
14	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
8	auto	RPL14
7	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
14	auto	RPL14
14	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
10	auto	ATXN7
